id,seccion,agrupacion_ganadora,FRENTE DE IZQUIERDA Y DE TRABAJADORES - UNIDAD_perc,FRENTE LIBER.AR_perc,FRENTE PATRIOTA FEDERAL_perc,HACEMOS POR NUESTRO PAIS_perc,JUNTOS POR EL CAMBIO_perc,LA LIBERTAD AVANZA_perc,MOVIMIENTO AL SOCIALISMO_perc,MOVIMIENTO DE ACCION VECINAL_perc,MOVIMIENTO IZQUIERDA JUVENTUD Y DIGNIDAD_perc,MOVIMIENTO LIBRES DEL SUR_perc,POLITICA OBRERA_perc,PRINCIPIOS Y VALORES_perc,PROYECTO JOVEN_perc,UNION DEL CENTRO DEMOCRATICO_perc,UNION POR LA PATRIA_perc,FRENTE DE IZQUIERDA Y DE TRABAJADORES - UNIDAD_votos,FRENTE LIBER.AR_votos,FRENTE PATRIOTA FEDERAL_votos,HACEMOS POR NUESTRO PAIS_votos,JUNTOS POR EL CAMBIO_votos,LA LIBERTAD AVANZA_votos,MOVIMIENTO AL SOCIALISMO_votos,MOVIMIENTO DE ACCION VECINAL_votos,MOVIMIENTO IZQUIERDA JUVENTUD Y DIGNIDAD_votos,MOVIMIENTO LIBRES DEL SUR_votos,POLITICA OBRERA_votos,PRINCIPIOS Y VALORES_votos,PROYECTO JOVEN_votos,UNION DEL CENTRO DEMOCRATICO_votos,UNION POR LA PATRIA_votos,Participacion,electores,votantes,BLANCO_perc,IMPUGNADO_perc,NULO_perc,BLANCO_votos,IMPUGNADO_votos,distrito
CHACO_12 DE OCTUBRE,"12 De Octubre, Chaco",UNION POR LA PATRIA,0.74,0.0,0.25,1.5,25.62,29.67,0.27,0.11,0.43,0.23,0.24,0.91,0.0,0.0,40.01,91.0,0.0,31.0,184.0,3139.0,3635.0,33.0,14.0,53.0,28.0,30.0,111.0,0.0,0.0,4902.0,61.67,20599,12703,3.0,0.05,0.51,381,6,CHACO
CHACO_1deg DE MAYO,"1Deg De Mayo, Chaco",UNION POR LA PATRIA,0.66,0.14,0.11,0.94,28.83,28.0,0.39,0.18,0.14,0.4,0.22,0.75,0.0,0.0,39.26,58.0,12.0,10.0,83.0,2541.0,2468.0,34.0,16.0,12.0,35.0,19.0,66.0,0.0,0.0,3461.0,69.89,13067,9133,2.86,0.11,0.51,261,10,CHACO
CHACO_2 DE ABRIL,"2 De Abril, Chaco",LA LIBERTAD AVANZA,0.53,0.0,0.22,1.47,25.87,36.38,0.22,0.12,0.24,0.1,0.1,1.21,0.0,0.0,33.55,22.0,0.0,9.0,61.0,1071.0,1506.0,9.0,5.0,10.0,4.0,4.0,50.0,0.0,0.0,1389.0,66.13,6540,4325,3.77,0.07,0.44,163,3,CHACO
CHACO_25 DE MAYO,"25 De Mayo, Chaco",UNION POR LA PATRIA,1.43,0.0,0.34,1.36,24.31,23.54,0.39,0.26,0.43,0.54,0.36,0.51,0.0,0.0,46.52,235.0,0.0,56.0,224.0,4002.0,3875.0,65.0,43.0,70.0,89.0,60.0,84.0,0.0,0.0,7657.0,63.63,27045,17209,3.84,0.13,0.39,660,22,CHACO
CHACO_9 DE JULIO,"9 De Julio, Chaco",UNION POR LA PATRIA,0.45,0.18,0.25,1.82,26.43,32.88,0.34,0.22,0.21,1.07,0.27,0.43,0.0,0.05,35.39,61.0,24.0,34.0,245.0,3554.0,4422.0,46.0,29.0,28.0,144.0,36.0,58.0,0.0,7.0,4759.0,53.75,26143,14052,3.56,0.1,0.65,500,14,CHACO
CHACO_ALMIRANTE BROWN,"Almirante Brown, Chaco",UNION POR LA PATRIA,0.42,0.0,0.12,0.69,23.73,26.34,0.2,0.07,0.25,0.13,0.28,0.21,0.02,0.0,47.52,75.0,0.0,22.0,123.0,4220.0,4684.0,36.0,13.0,45.0,23.0,49.0,38.0,3.0,0.0,8450.0,57.66,32455,18715,2.92,1.61,0.45,547,302,CHACO
CHACO_BERMEJO,"Bermejo, Chaco",UNION POR LA PATRIA,0.95,0.01,0.22,0.93,27.87,14.98,0.25,0.13,0.32,0.63,0.22,0.46,0.36,0.0,52.67,153.0,1.0,36.0,150.0,4497.0,2417.0,41.0,21.0,51.0,101.0,35.0,74.0,58.0,0.0,8498.0,67.78,25486,17275,6.01,0.05,0.55,1039,8,CHACO
CHACO_CHACABUCO,"Chacabuco, Chaco",LA LIBERTAD AVANZA,0.91,0.03,0.29,2.41,32.78,33.52,0.31,0.15,0.51,0.52,0.3,0.59,0.0,0.0,27.69,155.0,5.0,50.0,410.0,5578.0,5704.0,52.0,25.0,86.0,89.0,51.0,101.0,0.0,0.0,4712.0,61.74,28903,17845,3.91,0.07,0.66,698,12,CHACO
CHACO_COMANDANTE FERNANDEZ,"Comandante Fernandez, Chaco",LA LIBERTAD AVANZA,1.96,0.07,0.27,2.23,33.65,35.0,0.44,0.22,0.6,0.47,0.41,0.68,0.01,0.0,23.99,1006.0,36.0,137.0,1143.0,17269.0,17963.0,226.0,111.0,306.0,243.0,212.0,350.0,4.0,1.0,12313.0,61.34,88316,54176,4.3,0.04,0.93,2330,23,CHACO
CHACO_FRAY JUSTO SANTA MARIA DE ORO,"Fray Justo Santa Maria De Oro, Chaco",UNION POR LA PATRIA,0.36,0.0,0.13,0.82,30.06,29.36,0.16,0.05,0.13,0.05,0.42,0.44,0.0,0.0,38.02,22.0,0.0,8.0,50.0,1843.0,1800.0,10.0,3.0,8.0,3.0,26.0,27.0,0.0,0.0,2331.0,61.05,10374,6333,2.87,0.0,0.32,182,0,CHACO
CHACO_GENERAL BELGRANO,"General Belgrano, Chaco",UNION POR LA PATRIA,0.42,0.0,0.2,0.72,17.58,26.57,0.38,0.2,0.29,0.82,0.2,0.42,0.0,0.0,52.21,26.0,0.0,12.0,44.0,1076.0,1626.0,23.0,12.0,18.0,50.0,12.0,26.0,0.0,0.0,3195.0,57.16,11031,6305,2.62,0.0,0.32,165,0,CHACO
CHACO_GENERAL DONOVAN,"General Donovan, Chaco",UNION POR LA PATRIA,0.85,0.01,0.29,1.14,23.75,28.37,0.46,0.17,0.25,0.29,0.25,0.59,0.27,0.02,43.31,76.0,1.0,26.0,102.0,2131.0,2545.0,41.0,15.0,22.0,26.0,22.0,53.0,24.0,2.0,3886.0,73.13,13683,10007,9.66,0.04,0.64,967,4,CHACO
CHACO_GENERAL GUEMES,"General Guemes, Chaco",UNION POR LA PATRIA,1.15,0.07,0.19,0.96,24.13,22.72,0.26,0.1,0.22,0.17,0.26,0.39,0.0,0.0,49.38,441.0,26.0,75.0,370.0,9290.0,8748.0,99.0,40.0,83.0,67.0,102.0,149.0,0.0,0.0,19013.0,53.41,75661,40411,3.81,0.22,0.69,1541,89,CHACO
